Preixana,41.60881651369351,1.0402000553917634,04/05/2015,vilaweb
Das,42.348806679334466,1.891509722607511,04/05/2015,vilaweb
Oliola,41.87763644823659,1.1754117510261621,04/05/2015,vilaweb
Mollet de Peralada,42.362270694083726,3.0012143848195447,04/05/2015,vilaweb
Marzà,42.313616710818955,3.0691665936230077,04/05/2015,vilaweb
Conesa,41.514947200096444,1.311463590028325,04/05/2015,vilaweb
Torre de Fontaubella,41.12653413147995,0.8652209166567855,04/05/2015,vilaweb
Tarrés,41.61426181772664,0.570777798253447,04/05/2015,vilaweb
Espolla,42.15939696621626,2.7687949125845077,04/05/2015,vilaweb
Molsosa,41.782790171641196,1.533087180578788,04/05/2015,vilaweb
Siurana,41.217319875689846,0.8073991939229872,04/05/2015,vilaweb
Ciutadilla,41.56275758701436,1.1411279693335614,04/05/2015,vilaweb
Bellaguarda,41.6078034942723,0.9310267593618917,04/05/2015,vilaweb
Prullans,42.142110328867,0.7067911908622739,04/05/2015,vilaweb
Bassella,41.82397050769679,0.7868159127789918,04/05/2015,vilaweb
Duesaigües,41.14755549505923,0.9312681480785052,04/05/2015,vilaweb
Maldà,41.60850878186177,0.9202037535793255,04/05/2015,vilaweb
Vilanova de l'Aguda,41.91308246267246,1.2539830691060252,04/05/2015,vilaweb
Clariana de Cardener,41.93526562443965,1.6273007808198667,04/05/2015,vilaweb
Bovera,41.31165356871307,0.6143046722073673,04/05/2015,vilaweb
Vilanova de Prades,41.34979761172591,0.9583441592230506,04/05/2015,vilaweb
Alòs de Balaguer,41.91367662872761,0.9621697730722611,04/05/2015,vilaweb
Aspa,41.514986335534715,0.6919280336105551,04/05/2015,vilaweb
Selva de Mar,42.32609188747437,3.188121725692223,04/05/2015,vilaweb
Gratallops,41.90315077767751,1.439914880581178,04/05/2015,vilaweb
Foradada,42.298909073074505,0.9497897474108319,04/05/2015,vilaweb
Rupià,42.03533878336551,3.0169139765093242,04/05/2015,vilaweb
Sant Llorenç de la Muga,42.32424147599287,2.783969780048595,04/05/2015,vilaweb
Ogassa,42.26876414154001,2.236071456600082,04/05/2015,vilaweb
Biosca,41.91638433942347,2.8757928159382753,04/05/2015,vilaweb
Cogul,42.06906393049914,1.2654272106317035,04/05/2015,vilaweb
Cubells,41.85810365509695,0.9771876261034929,04/05/2015,vilaweb
Crespià,42.20356978114813,2.7904380511643003,04/05/2015,vilaweb
Castellar de la Ribera,42.02441488050317,1.4164190529226266,04/05/2015,vilaweb
Toses,42.33971326261796,1.9790725166051983,04/05/2015,vilaweb
Vilamaniscle,42.36495446246428,3.0643651335223256,04/05/2015,vilaweb
Fulleda,41.46762530971725,1.0528416710316308,04/05/2015,vilaweb
Campelles,42.151068449649976,1.4580460749324298,04/05/2015,vilaweb
Ivorra,41.76845255405746,1.4034821213374569,04/05/2015,vilaweb
Tiurana,41.97795595041454,1.2558325671348867,04/05/2015,vilaweb
Fontanilles,41.509529542484756,1.505722251530672,04/05/2015,vilaweb
Torms,41.28869528698129,0.680819075857551,04/05/2015,vilaweb
Massoteres,41.81313220660028,1.3156919168240355,04/05/2015,vilaweb
Arsèguel,42.348097123900445,1.5819306569685072,04/05/2015,vilaweb
Ivars de Noguera,41.85239340030583,0.58828404012089,04/05/2015,vilaweb
Pontils,42.36134375002545,3.0777194838480035,04/05/2015,vilaweb
Oluges,41.70710512414748,1.332885931058082,04/05/2015,vilaweb
Tírvia,42.517235388519765,1.2445606822938586,04/05/2015,vilaweb
Vallfogona de Ripollès,42.19894503787118,2.303531393033872,04/05/2015,vilaweb
Llosses,42.17274654224026,2.157319139553936,04/05/2015,vilaweb
Meranges,42.2678460489108,1.9996339274428856,04/05/2015,vilaweb
Espinelves,41.90132732833365,2.3911673063055963,04/05/2015,vilaweb
Vajol,42.25524163481718,1.5743148214538039,04/05/2015,vilaweb
Pont de Bar,42.37451953510544,1.6068425946107694,04/05/2015,vilaweb
Torroja del Priorat,41.2147102146354,0.8122575929576312,04/05/2015,vilaweb
Ossó de Sió,41.75671709103314,1.1607993488862713,04/05/2015,vilaweb
Cabanabona,41.874828324487,1.2261036958106672,04/05/2015,vilaweb
Margalef,41.567522339895724,0.7524203720595031,04/05/2015,vilaweb
Sant Guim de la Plana,41.76463848125316,1.3253820848675868,04/05/2015,vilaweb
Vilaür,42.145210903645875,2.955221568500336,04/05/2015,vilaweb
Viladasens,42.09746533277289,2.932278100385556,04/05/2015,vilaweb
