41.595996893671163,1.7305047754574701,3351
40.416499999999999,-3.7025600000000001,317
40.714269999999999,-74.005970000000005,62
51.50853,-0.12573999999999999,42
38.496020000000001,-121.40884,4
14.64072,-90.513270000000006,1
14.95806,120.91777999999999,12
19.428470000000001,-99.127660000000006,21
39.962600000000002,-76.727739999999997,20
43.262709999999998,-2.9252799999999999,25
52.374029999999998,4.8896899999999999,5
-30.954650000000001,-58.783259999999999,9
48.208489999999998,16.37208,10
37.382829999999998,-5.9731699999999996,45
38.345170000000003,-0.48148999999999997,15
-34.664999999999999,-56.219439999999999,2
41.013840000000002,28.949660000000002,2
16.9985,79.965599999999995,1
33.412529999999997,-111.83189,13
45.437130000000003,12.332649999999999,6
-36.826990000000002,-73.049769999999995,2
52.524369999999998,13.41053,65
37.97945,23.71622,11
39.8581,-4.0226300000000004,3
39.183329999999998,-0.43332999999999999,75
48.137430000000002,11.57549,40
20.822500000000002,-77.578609999999998,2
41.152830000000002,24.147300000000001,6
53.0,-1.3,1
15.72892,120.57223999999999,9
43.779249999999998,11.246259999999999,1
-37.883330000000001,145.06666999999999,2
38.895110000000003,-77.036370000000005,21
48.0,0.20000000000000001,2
9.0249699999999997,38.74689,1
42.98339,-81.233040000000003,11
-10.167450000000001,-48.327660000000002,6
42.358429999999998,-71.05977,3
5.6947200000000002,-76.661109999999994,2
43.535730000000001,-5.6615200000000003,4
38.716670000000001,-9.1333300000000008,7
31.76904,35.216329999999999,4
51.440829999999998,5.4777800000000001,4
32.934570000000001,-97.251679999999993,2
41.850029999999997,-87.650049999999993,6
49.009369999999997,8.4044399999999992,1
51.031669999999998,5.8097200000000004,9
43.604259999999996,1.44367,2
13.724170000000001,-89.170280000000005,3
7.90639,125.09417000000001,14
52.424520000000001,10.781499999999999,2
53.333060000000003,-6.2488900000000003,4
35.614519999999999,-88.813950000000006,4
-20.538609999999998,-47.400829999999999,12
51.030299999999997,6.9843200000000003,4
36.529780000000002,-6.2946499999999999,9
53.48095,-2.2374299999999998,13
0.49113000000000001,29.47306,5
33.88946,-118.15979,33
17.469819999999999,78.125739999999993,1
43.30453,-70.975620000000006,1
21.878699999999998,95.979650000000007,1
15.42977,75.629710000000003,1
39.853160000000003,3.1213799999999998,4
31.5,34.466670000000001,5
42.336689999999997,-7.8640699999999999,1
59.436959999999999,24.753530000000001,1
49.454210000000003,11.07752,2
37.266379999999998,-6.9400399999999998,2
36.72016,-4.4203400000000004,18
45.140470000000001,10.022970000000001,4
21.876670000000001,-79.840280000000007,2
43.46472,-3.80444,6
51.4666,58.455199999999998,2
7.7013100000000003,-72.355689999999996,2
-26.431380000000001,28.477129999999999,6
29.87819,121.54944999999999,1
45.070489999999999,7.68682,12
20.688120000000001,-88.199359999999999,3
10.918430000000001,-74.764589999999998,4
-20.44333,-44.765830000000001,11
13.884,122.2604,3
36.144739999999999,-5.3525700000000001,10
2.7570100000000002,-76.617230000000006,2
20.666820000000001,-103.39182,4
28.083629999999999,-80.608109999999996,2
18.453189999999999,-70.734899999999996,1
55.952060000000003,-3.1964800000000002,2
41.957810000000002,12.80317,1
41.852600000000002,-72.643699999999995,2
41.149610000000003,-8.6109899999999993,9
47.21725,-1.5533600000000001,3
12.365320000000001,13.8293,1
37.891550000000002,-4.7727500000000003,9
29.460789999999999,-95.051320000000004,1
38.61365,-1.1146799999999999,3
-7.2597199999999997,-34.907499999999999,1
24.59365,72.717560000000006,3
25.774270000000001,-80.193659999999994,5
33.420560000000002,43.307780000000001,3
12.222189999999999,4.3796299999999997,1
47.673990000000003,-122.12151,4
51.902239999999999,-0.20255999999999999,1
41.258609999999997,-95.937790000000007,1
40.945889999999999,-81.483170000000001,5
43.37135,-8.3960000000000008,3
39.033850000000001,125.75432000000001,3
18.73734,73.096029999999999,5
52.229770000000002,21.011780000000002,4
29.763280000000002,-95.36327,4
27.701689999999999,85.320599999999999,3
4.6063700000000001,114.32476,14
42.816870000000002,-1.64323,4
35.205829999999999,71.875559999999993,1
36.838140000000003,-2.45974,10
43.848640000000003,18.356439999999999,1
38.959220000000002,-85.890249999999995,3
47.498010000000001,19.039909999999999,3
41.506329999999998,-5.7445599999999999,2
54.583329999999997,-5.9333299999999998,4
48.200000000000003,3.2833299999999999,5
37.962150000000001,-122.34553,12
46.554720000000003,15.64667,1
35.159520000000001,-84.876609999999999,3
28.635760000000001,77.224450000000004,6
47.46152,9.0455199999999998,1
51.219889999999999,4.4034599999999999,1
50.850450000000002,4.3487799999999996,1
3.1412,101.68653,1
13.75398,100.50144,4
60.154559999999996,-1.14899,1
-12.04318,-77.028239999999997,2
8.0342400000000005,2.4866000000000001,3
-34.426029999999997,-58.579619999999998,2
22.285520000000002,114.15769,3
37.978720000000003,-0.68222000000000005,4
-33.867849999999997,151.20732000000001,1
25.0657,55.171280000000003,5
-10.96306,-38.786670000000001,1
47.558390000000003,7.5732699999999999,2
-2.2058399999999998,-79.90795,1
51.62079,-3.9432299999999998,2
-29.140029999999999,-59.262560000000001,7
-2.90055,-79.004530000000003,1
-34.899999999999999,-54.950000000000003,2
10.60516,123.04170000000001,3
55.752220000000001,37.615560000000002,7
13.30335,-4.8956200000000001,6
47.366669999999999,8.5500000000000007,3
-24.966750000000001,25.332730000000002,2
47.75,7.3333300000000001,1
50.734380000000002,7.0954899999999999,1
28.18779,-82.739549999999994,1
41.451709999999999,-82.035420000000002,1
49.143990000000002,-122.9068,5
50.870330000000003,20.627520000000001,2
34.850000000000001,134.93333000000001,4
40.666890000000002,-111.88799,5
-26.202269999999999,28.04363,3
39.246110000000002,-94.419120000000007,2
44.850000000000001,0.48332999999999998,1
55.675939999999997,12.565530000000001,5
29.148160000000001,31.127330000000001,3
44.804009999999998,20.465129999999998,1
32.294899999999998,-64.783029999999997,4
43.213000000000001,-8.6910399999999992,2
26.674790000000002,85.166979999999995,2
53.271940000000001,-9.0488900000000001,1
-37.878219999999999,175.4402,7
24.04449,78.96163,3
51.922499999999999,4.4791699999999999,2
-6.76694,-43.022500000000001,3
53.410580000000003,-2.9779399999999998,3
40.514200000000002,-88.990629999999996,2
37.492229999999999,15.070410000000001,1
35.116810000000001,-80.723680000000002,1
46.202219999999997,6.1456900000000001,6
37.98704,-1.1300399999999999,9
54.784309999999998,9.4396100000000001,1
42.849980000000002,-2.6726800000000002,3
43.322150000000001,11.325900000000001,1
42.75,-8.5,1
47.383330000000001,0.68332999999999999,2
-25.744859999999999,28.187830000000002,5
21.130520000000001,-101.67100000000001,4
43.184930000000001,-2.4715799999999999,5
34.060279999999999,72.467780000000005,1
45.644979999999997,11.298859999999999,1
48.583919999999999,7.7455299999999996,3
43.539430000000003,-7.0255900000000002,1
35.339509999999997,-97.486699999999999,3
33.599930000000001,130.81495000000001,1
35.293689999999998,-2.9383300000000001,3
-3.3822000000000001,29.3644,1
6.0080900000000002,-58.307139999999997,1
7.3775599999999999,3.90591,1
38.986260000000001,-3.9290699999999998,3
39.183610000000002,-96.571669999999997,6
39.828940000000003,-84.890240000000006,2
13.007149999999999,76.096199999999996,1
41.308149999999998,-72.928160000000005,1
25.276730000000001,-100.01442,1
39.888530000000003,4.2658300000000002,6
-54.799999999999997,-68.299999999999997,1
43.733330000000002,7.4166699999999999,6
16.513780000000001,-15.80503,2
37.605119999999999,-0.98623000000000005,2
40.856310000000001,14.246409999999999,5
37.043080000000003,-100.92100000000001,3
37.768799999999999,-1.5022899999999999,1
36.515430000000002,-4.8858300000000003,2
47.655270000000002,24.66328,6
38.598849999999999,-0.051389999999999998,3
50.454659999999997,30.523800000000001,2
19.798249999999999,85.824939999999998,1
51.514940000000003,7.4660000000000002,4
45.762309999999999,11.731120000000001,1
39.952330000000003,-75.163790000000006,3
51.049999999999997,3.7166700000000001,1
54.998100000000001,-7.3093399999999997,1
39.490929999999999,2.8910800000000001,1
22.566669999999998,59.528889999999997,1
35.149529999999999,-90.04898,1
30.455749999999998,-86.638289999999998,1
34.037149999999997,-4.9997999999999996,3
25.279319999999998,51.522449999999999,1
49.611669999999997,6.1299999999999999,5
56.13655,40.39658,3
-32.998350000000002,-60.767910000000001,1
6.4540699999999998,3.3946700000000001,2
